level,structure_id,llm_assignments,query_type,cost,energy,latency,qoa,input_cost,input_latency,input_energy,output_cost,output_latency,output_energy,average_output_tokens
1,840,"(0, 1, 2, 2, 5)",history_mmlu,9.615879999999e-05,135.8181074,64.7209967,0.8936696827411652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 2, 5)",other_mmlu,8.38253e-05,111.4206235,55.9844992,0.8427741020917893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 2, 5)",philosophy_mmlu,6.39314e-05,88.8203354,42.890559100000004,0.810430109500885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 2, 5)",physics_mmlu,0.00014142199999996668,166.75022533333333,102.63802366666668,0.7328487634658813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 2, 5)",psychology_mmlu,6.973319999999999e-05,98.989901,50.71779,0.9014096438884736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Art,4.86704e-05,69.0353592,34.568144000000004,0.45236688032746314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Geography,5.0517000000000004e-05,67.687727,33.82072,0.4213393330574035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",History,4.85398e-05,67.9859481,33.417893,0.4497755363583565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Music,4.5767300000000005e-05,64.0341504,31.5003576,0.5471689015626907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Other,4.8777500000000005e-05,67.0856288,33.303414,0.33710920587182047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Politics,5.067570000000001e-05,70.4043247,34.8312315,0.5288613529875874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Science and technology,5.00907e-05,70.6374007,34.8697581,0.4405835002660751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Sports,5.2998200000000004e-05,72.43132849999999,36.1663986,0.46260595619678496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",TV shows,4.940225e-05,67.13121325,32.945241749999994,0.7038722410798073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",Video games,4.68849e-05,65.7463614,32.5365432,0.4633042111992836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",biology_mmlu,0.00010817029999996999,140.9489618,71.10644049999999,0.8641938507556916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",business_mmlu,9.27127e-05,113.06989510000001,66.8690353,0.8927915394306183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",chemistry_mmlu,0.00013069299999998333,167.937238,114.19438316666667,0.7440746625264486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",computer science_mmlu,0.00011166222222221112,142.26577544444444,78.24307044444444,0.8722283310360379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",health_mmlu,8.993729999997e-05,123.44791579999999,61.984634099999994,0.9495497047901154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",history_mmlu,9.046939999999999e-05,121.6733651,59.929539899999995,0.803541362285614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",other_mmlu,9.50942e-05,112.9892153,67.75961939999999,0.8823198646306991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",philosophy_mmlu,6.203690000000001e-05,81.0972442,41.828283299999995,0.8098042130470275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",physics_mmlu,8.1474e-05,110.68441766666666,55.17966666666666,0.6391301949818929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 3, 5)",psychology_mmlu,6.71692e-05,90.9269381,49.171205400000005,0.957061767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Art,5.1874e-05,71.04023600000001,34.5602392,0.5636539459228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Geography,4.9980000000000006e-05,66.9623985,31.691181,0.38277073949575424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",History,5.18619e-05,69.9916244,33.4059729,0.5196838200092315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Music,4.8146e-05,65.545444,31.553691000000004,0.49145665764808655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Other,5.0862599999999996e-05,68.2362447,32.7581136,0.3883016005158424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Politics,5.4580299999999996e-05,73.0581473,34.993199,0.49481526389718056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Science and technology,5.52696e-05,74.1092403,35.4707697,0.475663548707962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Sports,5.34258e-05,72.1828569,34.639396899999994,0.3988476753234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",TV shows,4.9695e-05,67.6371235,32.29111725,0.7685014456510544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",Video games,5.258330000000001e-05,70.2395513,34.1518108,0.4434292197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",biology_mmlu,0.00011377279999999,145.4220351,71.5504773,0.918631112575531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",business_mmlu,7.822829999999e-05,98.9854316,57.960588599999994,0.8585438311100007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",chemistry_mmlu,0.00012054833333333332,153.1674375,92.792215,0.7410680751005808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",computer science_mmlu,0.00012257955555554443,151.2917591111111,82.647346,0.8864516086048551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",health_mmlu,9.37342e-05,126.25726649999999,61.992648499999994,0.9495497405529022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",history_mmlu,9.34603e-05,124.3906729,59.2702623,0.8486055433750153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",other_mmlu,8.332129999999999e-05,102.8867485,55.750534300000005,0.879946693778038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",philosophy_mmlu,6.52729e-05,83.8825502,41.5241483,0.7569498121738434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",physics_mmlu,8.575866666666667e-05,113.60434933333333,54.847750999999995,0.6026474833488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 2, 4, 5)",psychology_mmlu,6.90345e-05,90.8345638,45.9879089,0.9919894874095917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Art,3.92689e-05,59.3851902,33.804807,0.6431898266077042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Geography,4.0083500000000003e-05,57.668589999999995,32.351954,0.4299430847167969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",History,3.93824e-05,58.545288400000004,33.0630632,0.4451846331357956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Music,3.5827199999999995e-05,54.4653649,31.024399900000002,0.472430095076561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Other,3.74861e-05,56.219670900000004,32.0435839,0.3926409035921097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Politics,4.1180299999999996e-05,61.0601224,34.654526499999996,0.5928116530179978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Science and technology,4.0571e-05,60.928847899999994,34.3103837,0.44889065325260163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Sports,4.496879999999e-05,64.3127277,37.4169021,0.3679099038243293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",TV shows,3.7986e-05,56.80271925,32.046516749999995,0.6196995228528976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",Video games,3.84269e-05,57.2541398,32.457249000000004,0.3455469489097595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",biology_mmlu,9.21908e-05,130.8905837,82.42295770000001,0.9401771366596222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",business_mmlu,7.76711e-05,102.98392220000001,74.5795136,0.8317094564437866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",chemistry_mmlu,0.00010651116666666667,141.15048466666667,98.521103,0.8568321069081625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",computer science_mmlu,9.367111111110001e-05,126.61461233333333,78.63823966666668,0.8864516152275933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",health_mmlu,7.07787e-05,104.7205263,59.827629,0.9840207576751709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",history_mmlu,7.13689e-05,104.65152020000001,58.8947543,0.8617606461048126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",other_mmlu,5.3478200000000006e-05,77.98624190000001,46.668866300000005,0.8728442996740341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",philosophy_mmlu,4.75619e-05,68.3000671,39.4465858,0.6958788931369781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",physics_mmlu,6.550933333333333e-05,95.43567333333333,55.52976533333333,0.6026474833488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 2, 5)",psychology_mmlu,5.6985200000000005e-05,80.7889134,49.9604832,0.9649969220161438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Art,4.7672e-05,63.56199410000001,34.4985367,0.5457399159669876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Geography,4.4403499999999996e-05,58.0161835,30.7822605,0.317733995616436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",History,4.5547300000000004e-05,60.990869399999994,32.4707743,0.5422027021646499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Music,4.5562599999999996e-05,59.1929628,31.5899358,0.46376474648714067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Other,4.52521e-05,60.081219,32.252730099999994,0.3484687685966491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Politics,4.92612e-05,63.9733006,34.054348,0.510061851143837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Science and technology,4.93527e-05,64.7754951,34.474319099999995,0.4743147537112236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Sports,4.93567e-05,64.0954612,34.0083922,0.43747878074645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",TV shows,4.61275e-05,60.189268999999996,32.0364785,0.5723904669284821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",Video games,4.64641e-05,61.0003282,33.0750654,0.4742798089981079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",biology_mmlu,0.00010242039999999,124.904793,67.56622680000001,0.9266211032867432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",business_mmlu,6.13584e-05,78.6723408,48.3687014,0.8401562631130218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",chemistry_mmlu,0.00010573316666664999,137.89684366666665,91.38872666666667,0.6924847463766733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",computer science_mmlu,9.557411111109999e-05,120.49958044444445,67.45530622222222,0.8454884423149956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",health_mmlu,8.575329999998001e-05,111.0550483,59.810358699999995,0.9495497405529022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",history_mmlu,8.880679999998e-05,110.78866659999998,58.682006799999996,0.8617606461048126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",other_mmlu,7.674589999997999e-05,95.6280409,60.081763699999996,0.8879261761903763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",philosophy_mmlu,5.94458e-05,73.0220329,39.5598549,0.6665311634540558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",physics_mmlu,8.065866666666665e-05,101.70035,54.714956,0.60154261191686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 3, 5)",psychology_mmlu,6.19639e-05,78.41292849999999,41.993069500000004,0.9575683832168579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Art,5.0230999999999994e-05,64.7263074,33.4811402,0.4900567963719368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Geography,4.7870499999999995e-05,60.530021000000005,30.952124499999996,0.39223864674568176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",History,4.9232400000000007e-05,63.18544959999999,32.5754802,0.46858467161655426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Music,4.80853e-05,60.8611224,31.429908599999997,0.4789296448230743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Other,4.85643e-05,61.8901746,32.005595799999995,0.39159288853406904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Politics,5.1309e-05,65.5176042,33.6828121,0.535557034611702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Science and technology,5.20406e-05,66.82755019999999,34.5124959,0.48791525661945345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Sports,5.22243e-05,66.00281939999999,33.9465639,0.4221728309988976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",TV shows,4.8159249999999995e-05,61.826893999999996,31.9317845,0.6286536082625389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",Video games,4.92784e-05,62.6373675,32.559419,0.5462969332933426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",biology_mmlu,0.00010813269999995999,130.0554307,67.6898834,0.927665114402771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",business_mmlu,7.93427e-05,100.0990995,70.54238749999999,0.792077225446701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",chemistry_mmlu,0.00010764566666663333,137.126202,86.40458166666667,0.7232194095849991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",computer science_mmlu,0.0001011131111110889,124.68095922222223,67.019762,0.8494062291251289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",health_mmlu,9.093359999999999e-05,114.5091014,59.3905763,0.9478810727596283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",history_mmlu,9.07368e-05,113.1869675,58.0708738,0.8617606639862061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",other_mmlu,8.773589999999e-05,108.04426670000001,72.7723577,0.9099716365337371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",philosophy_mmlu,6.29289e-05,75.6770737,39.6337291,0.6553901851177215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",physics_mmlu,8.8308e-05,107.51336533333334,55.86714466666667,0.6026474833488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 3, 4, 5)",psychology_mmlu,7.05916e-05,87.4569496,49.2369687,0.957061767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Art,3.7765599999999996e-05,53.3899272,33.403439399999996,0.40656879656016826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Geography,3.6078e-05,49.9907465,31.1423795,0.4312782734632492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",History,3.63346e-05,51.4849,31.966197599999997,0.5208600670099258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Music,3.48937e-05,49.2309864,30.6828844,0.5098413892090321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Other,3.56163e-05,50.3481999,31.4984203,0.4024848401546478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Politics,3.9134499999999996e-05,54.11835599999999,33.4731096,0.5084115356206894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Science and technology,3.83402e-05,54.386005999999995,33.8832626,0.44255423471331595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Sports,3.8834e-05,54.0777533,33.5571793,0.4640145570039749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",TV shows,3.6211e-05,51.198778000000004,32.227047999999996,0.5356475859880447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",Video games,3.77795e-05,52.438914999999994,33.1273272,0.49188395626842973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",biology_mmlu,7.96863e-05,105.2239323,65.5444861,0.9107331931591034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",business_mmlu,6.179249999999e-05,83.1765178,65.3106549,0.8054077684879303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",chemistry_mmlu,0.00016012750000000001,214.66814233333332,200.80879199999995,0.8548899988333384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",computer science_mmlu,8.427666666665556e-05,113.46933955555555,79.11527022222222,0.8535866141319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",health_mmlu,6.916169999999999e-05,95.6921159,60.9366715,0.9478810727596283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",history_mmlu,7.000929999998999e-05,93.4629616,57.60353679999999,0.86879643201828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",other_mmlu,6.932849999999999e-05,91.6737418,70.60026339999999,0.8780351728200912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",philosophy_mmlu,4.68869e-05,61.888056299999995,38.8572047,0.663429468870163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",physics_mmlu,6.3567e-05,85.62079366666666,53.369847666666665,0.6026474833488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 3, 5)",psychology_mmlu,5.4191100000000004e-05,73.05796219999999,49.2024634,0.9303468585014343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Art,5.4837e-05,68.58561949999999,35.4862902,0.4455861747264862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Geography,5.03465e-05,62.371877000000005,31.072269,0.4578867703676224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",History,5.24699e-05,65.1313173,32.3816502,0.47200884521007536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Music,4.99483e-05,61.9024765,30.8304441,0.4221706837415695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Other,5.20478e-05,64.1106252,32.225493799999995,0.3518416732549667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Politics,5.55617e-05,68.60966189999999,34.560365000000004,0.5178140640258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Science and technology,5.5193e-05,68.506864,34.1027832,0.4644037947058678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Sports,5.4847100000000006e-05,67.9110539,33.914756,0.3981646403670311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",TV shows,5.154225e-05,63.81679,31.806856749999998,0.7503227889537811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",Video games,5.29395e-05,65.1625617,32.933182699999996,0.43212182223796847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",biology_mmlu,0.00011466530000000001,136.1338893,70.09486509999999,0.9457992434501648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",business_mmlu,7.72998e-05,95.3087715,62.3242567,0.8753665804862976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",chemistry_mmlu,0.00013937499999996667,175.05337533333332,126.57272116666667,0.7572412888209025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",computer science_mmlu,0.00011255177777776666,136.8565722222222,76.60653433333333,0.839778204758962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",health_mmlu,9.73549e-05,119.35690869999999,60.4300884,0.9495497465133667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",history_mmlu,9.599979999999e-05,117.29108779999999,58.5779945,0.803541386127472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",other_mmlu,7.849820000000001e-05,94.1976362,52.94342379999999,0.8743403822183609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",philosophy_mmlu,6.653590000000001e-05,78.59698209999999,39.777525100000005,0.6088211894035339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",physics_mmlu,0.00010604266666666667,129.05566266666668,78.430584,0.6026474833488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 1, 4, 4, 5)",psychology_mmlu,7.33532e-05,88.98458989999999,48.3062441,0.9575683832168579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Art,4.0935899999999995e-05,55.4204795,33.5316145,0.5201809793710709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Geography,3.7530499999999996e-05,50.6580405,30.143272000000003,0.3409622833132744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",History,4.01821e-05,53.921566199999994,32.234027600000005,0.435069016367197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Music,3.79858e-05,51.22455670000001,30.814886100000003,0.4932526484131813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Other,3.97038e-05,53.0073302,31.6353268,0.3856012567877769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Politics,4.17893e-05,56.122813099999995,33.5833102,0.514687018096447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Science and technology,4.20484e-05,56.707020799999995,33.863249,0.49108859449625014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Sports,4.1584e-05,55.8656783,33.4014003,0.40950053185224533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",TV shows,3.921875e-05,52.780106749999995,31.407370999999998,0.6387615203857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",Video games,3.9861200000000004e-05,53.261483,31.822087099999997,0.4367190197110176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",biology_mmlu,9.05337e-05,116.9160341,73.6125149,0.9457992434501648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",business_mmlu,5.6901800000000005e-05,74.7208526,52.7832887,0.8168749570846557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",chemistry_mmlu,8.638233333333333e-05,115.535617,80.25157,0.685953309138616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",computer science_mmlu,8.038611111108889e-05,105.47693966666667,65.19073244444445,0.86695306830936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",health_mmlu,7.42995e-05,98.615324,59.8350166,0.8637148320674897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",history_mmlu,7.17683e-05,95.41470029999999,56.8605908,0.803541386127472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,"(0, 1, 4, 5)",other_mmlu,6.175719999999e-05,79.84989929999999,53.37218029999999,0.885437473654747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
